0.51000, 0.00000, 0.49058, 0.52448, 0.49064, 0.50457, 0.50815, 0.49063, 0.49325, 0.50140, 0.00000, 0.49490, 0.49380, 0.58800, 0.49065, 0.50531, 0.49067, 0.51042, 0.49013, 0.49129, 0.51745, 0.49057, 0.49062, 0.83819, 0.49990, 0.49274, 0.49299, 0.49059, 0.49322, 0.52226, 0.49291, 0.49058, 0.49500, 0.49710
0.51000, 1.02000, 0.49731, 0.50800, 0.49327, 0.50000, 0.50133, 0.49216, 0.49149, 0.49942, 0.49490, 0.00000, 0.49714, 0.52500, 0.49288, 0.49689, 0.49066, 0.50400, 0.49128, 0.49291, 0.52673, 0.49628, 0.49076, 0.52208, 0.49676, 0.49073, 0.49942, 0.49551, 0.49389, 0.51000, 0.49516, 0.49636, 0.50199, 0.53215
0.00000, 0.00000, 0.49419, 0.50870, 0.49302, 0.49891, 0.51042, 0.50782, 0.49067, 0.49030, 0.49380, 0.49714, 0.00000, 0.54667, 0.49235, 0.50018, 0.51194, 0.50962, 0.49072, 0.49573, 0.64912, 0.49480, 0.49383, 0.51830, 0.49166, 0.49139, 0.49015, 0.49395, 0.49333, 0.50099, 0.49450, 0.49491, 0.49075, 0.51714
0.00000, 0.00000, 0.55375, 0.81667, 0.54444, 0.57167, 0.65333, 0.65333, 0.65333, 0.50324, 0.58800, 0.52500, 0.54667, 0.00000, 0.50960, 0.56000, 0.55125, 0.51722, 0.52188, 0.56000, 0.51280, 0.65333, 0.53900, 0.50971, 0.49980, 0.56000, 0.54444, 0.51130, 0.55125, 0.56000, 0.53455, 0.57167, 0.50308, 1.00000
0.51000, 0.00000, 0.49064, 0.49501, 0.49058, 0.50167, 0.50690, 0.49062, 0.49538, 0.49620, 0.49065, 0.49288, 0.49235, 0.50960, 0.00000, 0.50140, 0.49068, 0.51882, 0.48763, 0.49124, 0.49192, 0.49065, 0.49123, 0.79902, 0.49521, 0.49216, 0.49265, 0.49063, 0.49066, 0.49073, 0.49062, 0.49135, 0.49216, 0.49201
0.51000, 0.00000, 0.50581, 0.52188, 0.50233, 0.49742, 0.98000, 0.49845, 0.50256, 0.51130, 0.50531, 0.49689, 0.50018, 0.56000, 0.50140, 0.00000, 0.49054, 0.53455, 0.49875, 0.49754, 0.49944, 0.51513, 0.49883, 0.50959, 0.50065, 0.50020, 0.49082, 0.50690, 0.50140, 0.50295, 0.50485, 0.50581, 0.49248, 0.50361
0.00000, 0.00000, 0.49062, 0.51849, 0.49069, 0.50085, 0.50545, 0.49194, 0.49408, 0.49563, 0.49067, 0.49066, 0.51194, 0.55125, 0.49068, 0.49054, 0.00000, 0.49074, 0.49371, 0.49262, 0.52170, 0.50515, 0.49140, 0.50789, 0.49826, 0.49075, 0.49398, 0.49726, 0.49065, 0.50299, 0.50246, 0.49576, 0.49316, 0.53324
0.00000, 0.00000, 0.57000, 0.51292, 0.50308, 0.52500, 0.56000, 0.53667, 0.51450, 0.50531, 0.51042, 0.50400, 0.50962, 0.51722, 0.51882, 0.53455, 0.49074, 0.00000, 0.50815, 0.51722, 0.55111, 0.51333, 0.50417, 0.50800, 0.55125, 0.53167, 0.50195, 0.50750, 0.50594, 0.50633, 0.53455, 0.52000, 0.49097, 0.50545
0.00000, 0.00000, 0.49343, 0.49505, 0.49269, 0.50043, 0.49907, 0.49313, 0.49266, 0.49295, 0.49013, 0.49128, 0.49072, 0.52188, 0.48763, 0.49875, 0.49371, 0.50815, 0.00000, 0.49845, 0.49864, 0.50007, 0.49329, 0.22409, 0.52459, 0.49127, 0.49072, 0.49345, 0.51253, 0.50400, 0.49066, 0.49015, 0.49069, 0.49538
0.00000, 0.51000, 0.49325, 0.49085, 0.49182, 0.49583, 0.50140, 0.49260, 0.50174, 0.50380, 0.49129, 0.49291, 0.49573, 0.56000, 0.49124, 0.49754, 0.49262, 0.51722, 0.49845, 0.00000, 0.52989, 0.49132, 0.49192, 0.80691, 0.52303, 0.50140, 0.49246, 0.49260, 0.49064, 0.49233, 0.49437, 0.49265, 0.49745, 0.49355
0.00000, 0.51000, 0.51326, 0.73917, 0.53298, 0.49891, 0.54050, 0.50389, 0.51174, 0.53900, 0.51745, 0.52673, 0.64912, 0.51280, 0.49192, 0.49944, 0.52170, 0.55111, 0.49864, 0.52989, 0.00000, 0.52239, 0.50911, 0.86902, 0.49239, 0.50961, 0.49085, 0.54383, 0.49860, 0.53122, 0.51359, 0.49925, 0.51295, 0.51222
0.00000, 0.00000, 0.49120, 0.54457, 0.49205, 0.50225, 0.50821, 0.49130, 0.50463, 0.50065, 0.49057, 0.49628, 0.49480, 0.65333, 0.49065, 0.51513, 0.50515, 0.51333, 0.50007, 0.49132, 0.52239, 0.00000, 0.49065, 0.81678, 0.49980, 0.49861, 0.49231, 0.49166, 0.49227, 0.51128, 0.49114, 0.49177, 0.49273, 0.49797
0.00000, 0.51000, 0.49063, 0.51703, 0.49068, 0.49620, 0.52000, 0.49057, 0.49371, 0.49831, 0.49062, 0.49076, 0.49383, 0.53900, 0.49123, 0.49883, 0.49140, 0.50417, 0.49329, 0.49192, 0.50911, 0.49065, 0.00000, 0.84081, 0.49654, 0.49538, 0.49572, 0.49066, 0.49435, 0.49073, 0.49267, 0.49065, 0.49737, 0.49443
0.51110, 0.51116, 0.81596, 0.84134, 0.80733, 0.50865, 0.50901, 0.82314, 0.51820, 0.16837, 0.83819, 0.52208, 0.51830, 0.50971, 0.79902, 0.50959, 0.50789, 0.50800, 0.22409, 0.80691, 0.86902, 0.81678, 0.84081, 0.00000, 0.50803, 0.53754, 0.16905, 0.82810, 0.51074, 0.81279, 0.51467, 0.83045, 0.20779, 0.50853
0.00000, 0.00000, 0.49962, 0.52638, 0.50707, 0.49831, 0.50852, 0.50274, 0.50656, 0.51722, 0.49990, 0.49676, 0.49166, 0.49980, 0.49521, 0.50065, 0.49826, 0.55125, 0.52459, 0.52303, 0.49239, 0.49980, 0.49654, 0.50803, 0.00000, 0.50000, 0.49074, 0.50173, 0.49443, 0.49628, 0.52035, 0.49533, 0.49533, 0.52206
0.00000, 0.51000, 0.49288, 0.50190, 0.49287, 0.50089, 0.49094, 0.49293, 0.49069, 0.49082, 0.49274, 0.49073, 0.49139, 0.56000, 0.49216, 0.50020, 0.49075, 0.53167, 0.49127, 0.50140, 0.50961, 0.49861, 0.49538, 0.53754, 0.50000, 0.00000, 0.49078, 0.49222, 0.49674, 0.50598, 0.50125, 0.49437, 0.49216, 0.49530
0.51000, 0.00000, 0.49011, 0.50472, 0.49246, 0.49078, 0.50885, 0.49424, 0.49066, 0.49845, 0.49299, 0.49942, 0.49015, 0.54444, 0.49265, 0.49082, 0.49398, 0.50195, 0.49072, 0.49246, 0.49085, 0.49231, 0.49572, 0.16905, 0.49074, 0.49078, 0.00000, 0.49250, 0.49677, 0.49525, 0.49244, 0.49253, 0.49073, 0.49150
0.00000, 0.00000, 0.49057, 0.50333, 0.49061, 0.50342, 0.50815, 0.49064, 0.49374, 0.49034, 0.49059, 0.49551, 0.49395, 0.51130, 0.49063, 0.50690, 0.49726, 0.50750, 0.49345, 0.49260, 0.54383, 0.49166, 0.49066, 0.82810, 0.50173, 0.49222, 0.49250, 0.00000, 0.49284, 0.49490, 0.49243, 0.49059, 0.50237, 0.49462
0.51000, 0.00000, 0.49350, 0.57696, 0.49324, 0.50289, 0.51042, 0.49369, 0.50028, 0.50861, 0.49322, 0.49389, 0.49333, 0.55125, 0.49066, 0.50140, 0.49065, 0.50594, 0.51253, 0.49064, 0.49860, 0.49227, 0.49435, 0.51074, 0.49443, 0.49674, 0.49677, 0.49284, 0.00000, 0.51904, 0.49570, 0.49121, 0.49582, 0.49505
0.51000, 0.00000, 0.56229, 0.57444, 0.49090, 0.50060, 0.50774, 0.49223, 0.53000, 0.49045, 0.52226, 0.51000, 0.50099, 0.56000, 0.49073, 0.50295, 0.50299, 0.50633, 0.50400, 0.49233, 0.53122, 0.51128, 0.49073, 0.81279, 0.49628, 0.50598, 0.49525, 0.49490, 0.51904, 0.00000, 0.51696, 0.52206, 0.49353, 0.53774
0.00000, 0.00000, 0.49277, 0.49681, 0.49441, 0.50114, 0.51333, 0.49194, 0.49069, 0.54532, 0.49291, 0.49516, 0.49450, 0.53455, 0.49062, 0.50485, 0.50246, 0.53455, 0.49066, 0.49437, 0.51359, 0.49114, 0.49267, 0.51467, 0.52035, 0.50125, 0.49244, 0.49243, 0.49570, 0.51696, 0.00000, 0.49176, 0.50043, 0.50035
0.00000, 0.00000, 0.49062, 0.53391, 0.49068, 0.50085, 0.51040, 0.49058, 0.49362, 0.50065, 0.49058, 0.49636, 0.49491, 0.57167, 0.49135, 0.50581, 0.49576, 0.52000, 0.49015, 0.49265, 0.49925, 0.49177, 0.49065, 0.83045, 0.49533, 0.49437, 0.49253, 0.49059, 0.49121, 0.52206, 0.49176, 0.00000, 0.50076, 0.49443
0.51000, 0.00000, 0.49609, 0.49584, 0.50284, 0.49092, 0.49785, 0.49198, 0.49073, 0.48922, 0.49500, 0.50199, 0.49075, 0.50308, 0.49216, 0.49248, 0.49316, 0.49097, 0.49069, 0.49745, 0.51295, 0.49273, 0.49737, 0.20779, 0.49533, 0.49216, 0.49073, 0.50237, 0.49582, 0.49353, 0.50043, 0.50076, 0.00000, 0.51513
0.00000, 0.00000, 0.49700, 0.51333, 0.49070, 0.50244, 0.50581, 0.49412, 0.49580, 0.50065, 0.49710, 0.53215, 0.51714, 1.00000, 0.49201, 0.50361, 0.53324, 0.50545, 0.49538, 0.49355, 0.51222, 0.49797, 0.49443, 0.50853, 0.52206, 0.49530, 0.49150, 0.49462, 0.49505, 0.53774, 0.50035, 0.49443, 0.51513, 0.00000
